AF,,E,,A,
X,Y,X,Y,X,Y
1.9999999999999996,18.806309665871126,1.9999999999999996,-0.0958383054892522,1.9999999999999996,22.09986575178999
4.010416666666667,32.05250596658712,4.010416666666667,6.563245823389039,4,10.715617541766136
6,46.01394689737472,6,59.61776551312651,6,10.930414677804322
8.010416666666668,42.362768496420074,7.999999999999999,59.54616646778045,8.010416666666668,16.01431980906925
10.010416666666668,34.128878281622946,10,24.67743138424825,10,16.228744033412923
